7079	9	            0.160146	          0.00614876	        -7.38132e-05	          3.4639e-05	
7079	10	            0.145449	          0.00622535	        -4.57681e-05	         3.50336e-05	
7079	11	            0.139454	          0.00734723	        -4.31033e-05	         4.12118e-05	
7079	12	            0.133459	          0.00835088	        -5.36181e-05	         4.71934e-05	
7079	13	            0.122067	          0.00930667	        -2.07031e-05	         5.27462e-05	
7079	14	            0.126599	          0.00914745	        -6.79778e-05	         5.16805e-05	
7079	15	            0.102825	           0.0146367	         6.57105e-05	         8.32017e-05	
7080	9	            0.135432	           0.0147685	        -6.54832e-06	         7.80147e-05	
7080	10	            0.154127	            0.014922	        -8.88823e-05	         7.88339e-05	
7080	11	            0.155567	           0.0173077	        -0.000144462	         9.12981e-05	
7080	12	           0.0806176	            0.019797	         0.000175562	         0.000105351	
7080	13	            0.117527	           0.0218289	        -6.92882e-06	         0.000116009	
7080	14	            0.111523	           0.0217864	        -7.82466e-05	         0.000115287	
7080	15	            0.137233	           0.0349116	        -0.000130675	         0.000185253	
7081	9	            0.168431	           0.0172879	        -0.000175655	         9.58471e-05	
7081	10	            0.154854	           0.0174184	        -0.000133597	         9.65411e-05	
7081	11	            0.139892	           0.0202977	        -5.27374e-05	         0.000112494	
7081	12	            0.141082	           0.0235098	        -6.44667e-05	         0.000130715	
7081	13	            0.143697	           0.0264712	        -0.000198577	         0.000147047	
7081	14	            0.138236	           0.0257463	         -0.00014456	         0.000142942	
7081	15	            0.029531	           0.0432386	         0.000397155	         0.000239296	
7082	9	             0.19114	           0.0289673	        -0.000228423	         0.000149864	
7082	10	             0.17507	           0.0293975	        -0.000202736	          0.00015212	
7082	11	            0.151128	           0.0342369	        -0.000147502	         0.000177417	
7082	12	            0.113278	           0.0405428	         0.000111217	         0.000209777	
7082	13	           0.0706736	           0.0457446	         0.000308002	         0.000236727	
7082	14	            0.151928	           0.0430169	        -0.000203263	         0.000222775	
7082	15	            0.140857	           0.0775958	         -0.00024561	         0.000397493	
7083	9	            0.129683	           0.0283415	        -4.98077e-05	         0.000157362	
7083	10	             0.13625	           0.0287868	        -5.27522e-05	         0.000160007	
7083	11	            0.066896	           0.0340042	         0.000301017	         0.000188663	
7083	12	           0.0652949	            0.038913	         0.000249212	         0.000216537	
7083	13	           0.0846905	           0.0433918	         0.000113899	         0.000241704	
7083	14	           0.0632529	           0.0420678	         0.000237425	         0.000234362	
7083	15	          -0.0346195	           0.0723227	         0.000780176	         0.000403678	
7084	9	            0.137874	           0.0358552	          3.7923e-05	          0.00018254	
7084	10	            0.170381	           0.0358568	        -0.000234704	         0.000183123	
7084	11	            0.084554	           0.0426054	         0.000249422	         0.000217102	
7084	12	           0.0349247	           0.0505608	         0.000434853	         0.000256586	
7084	13	              0.1967	           0.0560479	        -0.000320547	         0.000286196	
7084	14	            0.122625	           0.0536426	        -9.07989e-05	         0.000273437	
7084	15	          -0.0242002	           0.0987573	         0.000612602	         0.000497337	
7085	9	            0.115943	           0.0281829	         0.000107766	         0.000128954	
7085	10	            0.156178	           0.0284438	        -0.000104976	          0.00013022	
7085	11	            0.141401	           0.0329891	        -4.18374e-05	         0.000151282	
7085	12	           0.0719155	           0.0393587	         0.000289487	         0.000180516	
7085	13	            0.144055	            0.044382	        -0.000116459	         0.000203181	
7085	14	            0.116391	           0.0428466	        -7.02084e-06	         0.000196828	
7085	15	            0.221826	           0.0749772	        -0.000597004	          0.00034365	
7086	9	            0.165897	           0.0384846	        -0.000102002	         0.000176135	
7086	10	            0.150267	            0.038123	        -8.42185e-05	         0.000174333	
7086	11	            0.226488	           0.0468854	        -0.000477372	         0.000215334	
7086	12	            0.147471	           0.0566181	        -0.000165569	         0.000258537	
7086	13	            0.121589	           0.0607616	        -4.10562e-05	         0.000277783	
7086	14	            0.150217	           0.0574439	        -0.000145948	         0.000263065	
7086	15	            0.106025	            0.108716	        -0.000105717	         0.000492406	
7087	9	            0.188127	           0.0454371	        -0.000175588	         0.000216903	
7087	10	            0.121171	           0.0455653	         4.92066e-05	         0.000217383	
7087	11	           0.0981373	           0.0546686	         0.000224357	         0.000260623	
7087	12	           0.0364315	           0.0636812	         0.000561275	         0.000303172	
7087	13	           0.0418227	           0.0763824	         0.000419824	         0.000362572	
7087	14	            0.183346	            0.067415	        -0.000280127	         0.000323745	
7087	15	           0.0901409	            0.144541	          2.1755e-05	         0.000693709	
7088	9	            0.202513	           0.0350245	        -0.000215702	         0.000172919	
7088	10	            0.192489	           0.0355851	        -0.000231187	         0.000175673	
7088	11	            0.111592	           0.0414794	         0.000161648	         0.000204855	
7088	12	            0.107315	            0.048675	         0.000155964	         0.000241202	
7088	13	           0.0695691	           0.0553645	         0.000285854	         0.000275899	
7088	14	            0.105607	           0.0542897	         1.35614e-05	         0.000269245	
7088	15	            0.180535	           0.0931792	        -0.000314614	         0.000463759	
7089	9	            0.191276	           0.0515551	        -0.000155267	         0.000270696	
7089	10	            0.135784	            0.051639	         4.37044e-05	         0.000270117	
7089	11	           0.0883099	           0.0605199	         0.000386071	         0.000317754	
7089	12	            0.102237	           0.0737284	           0.0001316	          0.00038583	
7089	13	           0.0533596	           0.0820109	         0.000345987	         0.000429644	
7089	14	            0.213956	           0.0765383	        -0.000652264	         0.000403341	
7089	15	           -0.143673	            0.155575	          0.00134949	         0.000805614	
7090	9	             0.19592	           0.0674485	        -0.000137868	         0.000306718	
7090	10	            0.141419	           0.0677551	         1.26512e-07	         0.000309345	
7090	11	           0.0535671	           0.0815072	         0.000423915	         0.000371074	
7090	12	           0.0649246	           0.0979019	         0.000469675	         0.000445906	
7090	13	           -0.113878	             0.11393	          0.00112448	          0.00051948	
7090	14	            0.229623	            0.108484	        -0.000591171	         0.000492696	
7090	15	            0.247205	            0.223106	        -0.000739867	          0.00098537	
7091	9	            0.104306	           0.0874566	         0.000186512	         0.000393388	
7091	10	           0.0506368	           0.0922031	          0.00038619	         0.000414654	
7091	11	          -0.0738612	            0.113148	         0.000995682	         0.000506069	
7091	12	            0.134978	            0.141795	        -1.45579e-05	         0.000636739	
7091	13	           -0.188646	            0.190073	          0.00131488	         0.000833505	
7091	14	           0.0819002	            0.144522	         3.49017e-05	         0.000644707	
7091	15	            0.269621	            0.443194	          -0.0012428	          0.00196569	
7092	9	             0.19186	           0.0384557	         -0.00040448	         0.000360624	
7092	10	            0.153916	           0.0392383	        -0.000117813	         0.000367833	
7092	11	            0.125505	           0.0460519	         0.000272743	         0.000431666	
7092	12	            0.115342	           0.0556917	         0.000142532	         0.000518295	
7092	13	            0.204442	           0.0610435	        -0.000325683	         0.000563081	
7092	14	             0.11338	           0.0579355	         0.000472981	         0.000541167	
7092	15	            0.271917	            0.114277	         -0.00170333	          0.00109365	
7093	9	           -0.056568	           0.0849966	          0.00101276	         0.000379513	
7093	10	            0.189868	           0.0835112	        -0.000133768	         0.000376758	
7093	11	             0.11113	            0.104478	         0.000266815	         0.000469624	
7093	12	           0.0999167	            0.130988	         2.49418e-05	         0.000589471	
7093	13	           -0.147694	            0.156687	          0.00106831	         0.000702656	
7093	14	             -0.2515	              0.1414	          0.00131754	         0.000621186	
7093	15	            0.420767	            0.302117	         -0.00169634	          0.00136211	
7094	9	           0.0757197	            0.407946	        -0.000331082	          0.00301992	
7094	10	          -0.0502668	            0.255925	         0.000156277	          0.00150314	
7094	14	           -0.180926	            0.566653	          0.00101649	          0.00431687	
7094	15	           -0.790113	             2.77657	          0.00401314	           0.0158899	
7095	9	             0.11321	            0.103314	         5.69417e-05	         0.000525584	
7095	10	           0.0060532	           0.0996007	         0.000611781	         0.000511919	
7095	11	            0.041245	            0.148574	         0.000359422	         0.000753457	
7095	12	           0.0105773	            0.197313	         0.000377727	          0.00100215	
7095	13	           -0.685727	            0.242277	          0.00365581	          0.00121156	
7095	14	           -0.328146	            0.199943	          0.00189425	          0.00100594	
7095	15	            0.236805	            0.495307	        -0.000769644	          0.00239431	
7096	9	            0.183912	            0.104638	         7.39832e-05	         0.000646294	
7096	10	            0.115538	            0.107027	         0.000285728	         0.000661045	
7096	11	           0.0472381	            0.131205	         0.000751295	         0.000812063	
7096	12	           -0.207974	            0.156466	          0.00220682	         0.000972846	
7096	13	          -0.0402121	            0.180966	         0.000957018	          0.00111961	
7096	14	           0.0587634	            0.168915	         0.000137429	          0.00104001	
7096	15	            0.238535	            0.345408	        -0.000960169	          0.00212783	
7097	9	           0.0863633	            0.109031	         0.000307525	         0.000537427	
7097	10	           0.0943701	            0.105257	          7.3435e-05	         0.000517791	
7097	11	          -0.0410726	            0.134376	         0.000659215	         0.000665572	
7097	12	            0.356828	             0.16134	         -0.00158207	         0.000790397	
7097	13	           -0.141631	            0.181363	          0.00128927	         0.000887787	
7097	14	           0.0947234	             0.17414	        -6.31907e-05	         0.000849885	
7097	15	           0.0136644	            0.359576	         3.25806e-05	          0.00174367	
7098	9	            0.164945	           0.0452475	        -9.50992e-05	         0.000259292	
7098	10	             0.14707	           0.0455289	         -3.7618e-06	          0.00026109	
7098	11	           0.0456704	           0.0538822	         0.000556701	         0.000311507	
7098	12	            0.207265	           0.0644566	        -0.000380031	         0.000370008	
7098	13	             0.10985	           0.0744608	          0.00020358	         0.000429697	
7098	14	           0.0664309	           0.0694702	         0.000359567	         0.000400661	
7098	15	            0.224555	            0.148227	        -0.000759243	         0.000857134	
7099	9	            0.168411	            0.027486	        -7.74055e-05	         0.000147396	
7099	10	            0.171482	           0.0280713	        -0.000144096	         0.000150215	
7099	11	            0.133737	            0.032822	         4.18362e-06	         0.000175811	
7099	12	            0.164348	           0.0383748	         -0.00012872	         0.000206403	
7099	13	             0.11929	           0.0428281	         2.74703e-05	         0.000229903	
7099	14	            0.120494	           0.0417755	         7.64385e-07	         0.000224159	
7099	15	            0.111654	           0.0707754	         0.000162555	         0.000379715	
7100	9	                   0	             2.62064	                   0	           0.0152843	
7100	14	          -0.0857864	             7.18099	        -0.000425212	           0.0355935	
7102	9	            0.161024	           0.0252704	        -5.33569e-05	         0.000133386	
7102	10	            0.116633	            0.025796	         0.000135111	         0.000136507	
7102	11	            0.195052	           0.0297377	        -0.000250364	         0.000158489	
7102	12	            0.160018	            0.036578	        -0.000113614	         0.000194481	
7102	13	            0.178626	           0.0407585	        -0.000254882	         0.000216599	
7102	14	             0.10866	           0.0385511	         9.40656e-05	         0.000204426	
7102	15	            0.122028	           0.0751092	        -0.000128006	          0.00039444	
7103	9	                   0	             7.90964	                   0	             1.86109	
7103	10	                   0	             6.84995	                   0	             0.23025	
7105	9	            0.135947	            0.020583	        -6.28757e-06	         9.01505e-05	
7105	10	            0.100914	           0.0208132	          0.00013665	         9.11324e-05	
7105	11	            0.120847	           0.0242978	         1.06701e-05	         0.000106505	
7105	12	           0.0765618	           0.0284694	          0.00019529	         0.000124801	
7105	13	           0.0563396	           0.0321083	         0.000262439	         0.000140774	
7105	14	            0.141432	           0.0311394	        -0.000149237	         0.000136424	
7105	15	            0.162061	           0.0508294	        -0.000233733	         0.000223205	
7106	9	            0.162144	           0.0155564	        -0.000159697	         6.83024e-05	
7106	10	            0.152085	           0.0157109	        -0.000153775	         6.89626e-05	
7106	11	            0.167585	           0.0181955	         -0.00021966	         7.98888e-05	
7106	12	            0.140365	           0.0211773	        -0.000162842	         9.32959e-05	
7106	13	            0.131874	            0.023793	        -0.000126034	         0.000104666	
7106	14	           0.0715858	           0.0232929	         9.21474e-05	         0.000102326	
7106	15	           0.0879248	            0.037361	         4.15373e-05	         0.000164071	
7107	9	           0.0594374	            0.015932	        -0.000174388	          7.1607e-05	
7107	10	            0.069416	           0.0161027	        -0.000230312	         7.24611e-05	
7107	11	           0.0932222	            0.018715	         -0.00032496	         8.42975e-05	
7107	12	            0.131622	           0.0214421	        -0.000517387	         9.66159e-05	
7107	13	           0.0710551	           0.0243193	        -0.000237656	         0.000109881	
7107	14	           0.0774311	           0.0236425	        -0.000274312	         0.000106633	
7107	15	           0.0498783	           0.0377446	        -0.000147869	         0.000170106	
7108	9	         -0.00705926	            0.015612	         4.80369e-05	         6.87703e-05	
7108	10	          -0.0367355	           0.0158386	         0.000162147	         6.97875e-05	
7108	11	          0.00771782	           0.0184962	        -3.88319e-05	         8.15159e-05	
7108	12	          -0.0396789	           0.0212875	         0.000190108	         9.39234e-05	
7108	13	          -0.0104943	           0.0241508	         4.49577e-05	         0.000106494	
7108	14	          0.00952728	           0.0235069	        -2.07519e-05	          0.00010366	
7108	15	           -0.019435	           0.0378727	         0.000130311	         0.000167492	
7109	9	           0.0128817	           0.0158477	        -4.56166e-05	         7.27829e-05	
7109	10	          0.00152147	           0.0159892	         2.10264e-05	         7.34658e-05	
7109	11	          -0.0301324	           0.0187229	         0.000163914	         8.59731e-05	
7109	12	         -0.00367496	           0.0216532	         2.32797e-05	         9.97788e-05	
7109	13	          -0.0228335	           0.0243598	         0.000146689	         0.000112223	
7109	14	          0.00896789	           0.0238545	        -6.56476e-06	         0.000109723	
7109	15	           0.0444375	           0.0383545	        -0.000158275	         0.000176799	
7110	9	            0.123353	           0.0196722	         6.53447e-05	         9.46599e-05	
7110	10	            0.122589	           0.0199386	         1.84765e-05	         9.60498e-05	
7110	11	            0.120336	           0.0233381	        -4.08092e-07	         0.000112684	
7110	12	           0.0968028	           0.0268603	         0.000109484	         0.000130111	
7110	13	            0.100615	           0.0302701	         3.23104e-05	         0.000146723	
7110	14	           0.0751043	           0.0295143	         0.000187717	         0.000142883	
7110	15	           0.0274439	           0.0468979	         0.000458312	         0.000227801	
7111	9	           0.0980145	            0.017153	         0.000180745	         7.43623e-05	
7111	10	            0.132839	           0.0173824	        -1.43117e-05	         7.53477e-05	
7111	11	            0.108005	           0.0202552	         8.34006e-05	         8.77911e-05	
7111	12	            0.133467	           0.0236374	        -6.90938e-05	         0.000102646	
7111	13	            0.136569	           0.0265062	        -9.37522e-05	         0.000115171	
7111	14	           0.0779863	           0.0257361	         0.000118943	         0.000111823	
7111	15	            0.126025	           0.0416045	        -6.34232e-05	         0.000180504	
7112	9	            0.157231	           0.0151937	        -9.39918e-05	         6.66278e-05	
7112	10	            0.148694	           0.0153591	        -7.55995e-05	         6.73359e-05	
7112	11	            0.129111	           0.0178527	        -2.69547e-05	         7.83278e-05	
7112	12	            0.114899	           0.0209441	         3.16282e-05	         9.17911e-05	
7112	13	            0.136165	           0.0234944	        -0.000105576	         0.000103133	
7112	14	           0.0816401	           0.0228375	         9.15336e-05	         0.000100286	
7112	15	           0.0984295	           0.0371678	         1.04285e-05	         0.000163297	
7113	9	            0.136107	           0.0154122	         3.77857e-06	         6.78639e-05	
7113	10	            0.123772	           0.0156296	         6.85495e-06	         6.87651e-05	
7113	11	            0.126095	           0.0180911	        -1.95645e-06	         7.96469e-05	
7113	12	            0.142259	            0.021154	        -8.19967e-05	         9.31827e-05	
7113	13	            0.179083	           0.0238005	        -0.000327717	         0.000104982	
7113	14	             0.14625	           0.0231793	        -0.000174095	         0.000102197	
7113	15	            0.139701	            0.037348	        -0.000117895	          0.00016477	
7114	9	             0.15294	           0.0161846	         -5.9493e-05	         7.15224e-05	
7114	10	            0.139713	           0.0164269	        -4.13064e-05	         7.25671e-05	
7114	11	              0.1235	           0.0191228	         1.79389e-05	         8.44062e-05	
7114	12	            0.141316	           0.0224567	        -0.000105343	          9.9303e-05	
7114	13	            0.141248	           0.0251412	        -0.000114368	         0.000111375	
7114	14	            0.089587	            0.024436	         8.73194e-05	         0.000108152	
7114	15	           0.0709549	           0.0392622	         0.000198696	         0.000173266	
7115	9	            0.118063	           0.0170591	         7.93138e-05	         7.55445e-05	
7115	10	            0.126858	           0.0172933	        -7.93247e-06	         7.65304e-05	
7115	11	            0.109415	           0.0201143	         1.60433e-05	         8.90442e-05	
7115	12	            0.133368	           0.0234663	        -8.41799e-05	         0.000104074	
7115	13	            0.135079	           0.0263537	        -0.000118993	          0.00011691	
7115	14	           0.0855999	           0.0254268	         7.34385e-05	         0.000112663	
7115	15	            0.142748	            0.041179	        -0.000134928	         0.000182325	
7116	9	             0.16852	           0.0173123	         -0.00012548	         7.59694e-05	
7116	10	            0.172259	           0.0175007	        -0.000189197	         7.67992e-05	
7116	11	             0.11125	           0.0202785	         3.82642e-05	         8.90908e-05	
7116	12	           0.0556118	           0.0237027	         0.000254738	         0.000104131	
7116	13	            0.113761	           0.0265223	        -1.94496e-05	          0.00011671	
7116	14	            0.102991	           0.0259124	         4.30045e-05	         0.000113834	
7116	15	            0.075162	           0.0422701	         0.000158374	         0.000185801	
7117	9	            0.185051	           0.0172543	        -0.000402625	         7.74848e-05	
7117	10	            0.167964	           0.0174691	        -0.000346393	         7.84288e-05	
7117	11	             0.15674	           0.0204184	          -0.0003461	         9.17463e-05	
7117	12	            0.164939	           0.0234516	        -0.000402419	         0.000105457	
7117	13	            0.161453	             0.02666	          -0.0004503	         0.000119992	
7117	14	            0.129656	            0.025828	        -0.000297421	          0.00011604	
7117	15	            0.103282	            0.041749	        -0.000197796	         0.000187518	
7118	9	           0.0210085	            0.017511	        -7.74542e-05	         7.66555e-05	
7118	10	             0.05194	           0.0177219	        -0.000179564	         7.75925e-05	
7118	11	           0.0304111	           0.0206691	        -0.000101728	         9.04674e-05	
7118	12	          -0.0223098	           0.0237243	         0.000132031	         0.000104054	
7118	13	         -0.00834769	           0.0270394	         5.35688e-05	         0.000118385	
7118	14	           0.0118253	           0.0261807	        -4.23173e-06	         0.000114974	
7118	15	           0.0278488	           0.0418602	        -7.36429e-05	         0.000183901	
7119	9	          -0.0511413	             0.01798	         0.000221768	         7.94891e-05	
